date,yyyy,mm,tmax,tmin,af_days,rain_mm,sun_hours,temp_range,avg_temp,season,days_in_month,monthly_temp_variation,frost_day_props
1977-11-01,1977,11,9.6,3.8,7.0,46.6,102.4,5.8,6.699999999999999,4,30,1.53,0.23
1977-12-01,1977,12,8.9,3.9,2.0,67.8,45.2,5.0,6.4,1,31,1.28,0.06
1978-01-01,1978,01,6.2,0.7,11.0,68.2,53.6,5.5,3.45,1,31,7.86,0.35
1978-02-01,1978,02,5.5,0.4,15.0,45.6,58.9,5.1,2.95,1,28,12.75,0.54
1978-03-01,1978,03,10.8,3.3,3.0,52.3,128.1,7.500000000000001,7.050000000000001,2,31,2.27,0.1
1978-04-01,1978,04,10.2,3.3,5.0,45.2,113.6,6.8999999999999995,6.75,2,30,2.09,0.17
1978-05-01,1978,05,17.0,7.1,0.0,48.5,202.8,9.9,12.05,2,31,1.39,0.0
1978-06-01,1978,06,19.1,9.6,0.0,39.9,171.7,9.500000000000002,14.350000000000001,3,30,0.99,0.0
1978-07-01,1978,07,20.0,11.5,0.0,82.4,146.4,8.5,15.75,3,31,0.74,0.0
1978-08-01,1978,08,20.2,11.4,0.0,32.6,157.4,8.799999999999999,15.8,3,31,0.77,0.0
1978-09-01,1978,09,19.1,10.6,0.0,24.4,159.3,8.500000000000002,14.850000000000001,4,30,0.8,0.0
1978-10-01,1978,10,16.2,8.1,0.0,5.4,87.5,8.1,12.149999999999999,4,31,1.0,0.0
1978-11-01,1978,11,11.6,5.5,5.0,22.8,77.3,6.1,8.55,4,30,1.11,0.17
1978-12-01,1978,12,7.1,2.2,12.0,109.5,34.3,4.8999999999999995,4.65,1,31,2.23,0.39
1979-01-01,1979,01,3.2,-3.1,23.0,56.8,72.0,6.300000000000001,0.050000000000000044,1,31,-2.03,0.74
1979-02-01,1979,02,3.8,-0.9,18.0,56.2,67.3,4.7,1.45,1,28,-5.22,0.64
1979-03-01,1979,03,8.4,2.1,2.0,110.3,92.9,6.300000000000001,5.25,2,31,3.0,0.06
1979-04-01,1979,04,12.3,4.8,3.0,38.9,126.4,7.500000000000001,8.55,2,30,1.56,0.1
1979-05-01,1979,05,15.2,6.8,2.0,124.8,190.9,8.399999999999999,11.0,2,31,1.24,0.06
1979-06-01,1979,06,19.0,10.7,0.0,43.6,166.6,8.3,14.85,3,30,0.78,0.0
1979-07-01,1979,07,22.5,13.0,0.0,16.6,192.2,9.5,17.75,3,31,0.73,0.0
1979-08-01,1979,08,20.3,11.7,0.0,60.8,167.4,8.600000000000001,16.0,3,31,0.74,0.0
1979-09-01,1979,09,18.6,9.6,0.0,17.0,171.0,9.000000000000002,14.100000000000001,4,30,0.94,0.0
1979-10-01,1979,10,15.5,8.0,0.0,59.8,117.0,7.5,11.75,4,31,0.94,0.0
1979-11-01,1979,11,10.5,3.9,4.0,39.4,70.0,6.6,7.2,4,30,1.69,0.13
1979-12-01,1979,12,8.9,3.8,3.0,127.7,59.7,5.1000000000000005,6.35,1,31,1.34,0.1
1980-01-01,1980,01,5.3,-0.3,15.0,36.7,84.0,5.6,2.5,1,31,-18.67,0.48
1980-02-01,1980,02,9.5,3.2,5.0,39.8,58.8,6.3,6.35,1,29,1.97,0.17
1980-03-01,1980,03,8.5,2.3,7.0,69.8,86.7,6.2,5.4,2,31,2.7,0.23
1980-04-01,1980,04,13.7,4.9,0.0,14.1,165.4,8.799999999999999,9.3,2,30,1.8,0.0
1980-05-01,1980,05,16.6,6.3,1.0,35.5,228.7,10.3,11.450000000000001,2,31,1.63,0.03
1980-06-01,1980,06,19.0,10.7,0.0,89.4,186.7,8.3,14.85,3,30,0.78,0.0
1980-07-01,1980,07,19.7,11.2,0.0,59.5,168.9,8.5,15.45,3,31,0.76,0.0
1980-08-01,1980,08,21.2,12.8,0.0,63.6,169.0,8.399999999999999,17.0,3,31,0.66,0.0
1980-09-01,1980,09,19.2,12.2,0.0,65.6,136.4,7.0,15.7,4,30,0.57,0.0
1980-10-01,1980,10,13.0,6.0,0.0,84.9,111.8,7.0,9.5,4,31,1.17,0.0
1980-11-01,1980,11,9.1,4.4,3.0,42.5,61.4,4.699999999999999,6.75,4,30,1.07,0.1
1980-12-01,1980,12,8.5,2.9,7.0,32.9,64.4,5.6,5.7,1,31,1.93,0.23
1981-01-01,1981,01,7.3,2.4,8.0,39.2,50.9,4.9,4.85,1,31,2.04,0.26
1981-02-01,1981,02,6.2,0.2,15.0,20.9,75.3,6.0,3.2,1,28,30.0,0.54
1981-03-01,1981,03,11.1,6.4,0.0,129.7,57.8,4.699999999999999,8.75,2,31,0.73,0.0
1981-04-01,1981,04,12.0,4.4,2.0,43.9,110.4,7.6,8.2,2,30,1.73,0.07
1981-05-01,1981,05,15.7,8.2,0.0,87.7,98.3,7.5,11.95,2,31,0.91,0.0
1981-06-01,1981,06,18.1,10.4,0.0,26.1,122.8,7.700000000000001,14.25,3,30,0.74,0.0
1981-07-01,1981,07,21.3,12.3,0.0,34.0,129.0,9.0,16.8,3,31,0.73,0.0
1981-08-01,1981,08,22.2,12.7,0.0,38.8,199.8,9.5,17.45,3,31,0.75,0.0
1981-09-01,1981,09,19.8,11.0,0.0,92.5,157.3,8.8,15.4,4,30,0.8,0.0
1981-10-01,1981,10,12.3,5.7,1.0,64.7,101.9,6.6000000000000005,9.0,4,31,1.16,0.03
1981-11-01,1981,11,10.8,4.9,2.0,31.4,43.7,5.9,7.8500000000000005,4,30,1.2,0.07
1981-12-01,1981,12,3.6,-2.0,18.0,74.0,57.5,5.6,0.8,1,31,-2.8,0.58
1982-01-01,1982,01,5.5,-0.1,13.0,57.2,55.0,5.6,2.7,1,31,-56.0,0.42
1982-02-01,1982,02,7.9,2.7,5.0,32.0,33.8,5.2,5.300000000000001,1,28,1.93,0.18
1982-03-01,1982,03,10.3,2.9,2.0,96.2,144.7,7.4,6.6000000000000005,2,31,2.55,0.06
1982-04-01,1982,04,13.8,4.9,0.0,27.4,164.4,8.9,9.350000000000001,2,30,1.82,0.0
1982-05-01,1982,05,17.5,7.2,1.0,35.9,187.2,10.3,12.35,2,31,1.43,0.03
1982-06-01,1982,06,21.3,12.7,0.0,69.4,148.4,8.600000000000001,17.0,3,30,0.68,0.0
1982-07-01,1982,07,22.0,12.8,0.0,23.5,151.4,9.2,17.4,3,31,0.72,0.0
1982-08-01,1982,08,21.2,12.9,0.0,37.9,159.8,8.299999999999999,17.05,3,31,0.64,0.0
1982-09-01,1982,09,20.1,10.6,0.0,51.9,141.0,9.500000000000002,15.350000000000001,4,30,0.9,0.0
1982-10-01,1982,10,13.6,7.8,0.0,83.4,66.3,5.8,10.7,4,31,0.74,0.0
1982-11-01,1982,11,10.8,6.1,4.0,77.3,68.5,4.700000000000001,8.45,4,30,0.77,0.13
1982-12-01,1982,12,7.7,1.9,9.0,62.4,60.4,5.800000000000001,4.8,1,31,3.05,0.29
1983-01-01,1983,01,9.8,4.7,2.0,45.7,54.9,5.1000000000000005,7.25,1,31,1.09,0.06
1983-02-01,1983,02,4.8,-0.7,17.0,23.8,74.0,5.5,2.05,1,28,-7.86,0.61
1983-03-01,1983,03,10.3,3.3,4.0,42.5,89.5,7.000000000000001,6.800000000000001,2,31,2.12,0.13
1983-04-01,1983,04,11.8,3.7,2.0,89.5,150.5,8.100000000000001,7.75,2,30,2.19,0.07
1983-05-01,1983,05,14.8,7.8,0.0,106.3,126.8,7.000000000000001,11.3,2,31,0.9,0.0
1983-06-01,1983,06,19.6,11.0,0.0,19.4,180.3,8.600000000000001,15.3,3,30,0.78,0.0
1983-07-01,1983,07,26.8,15.4,0.0,21.7,257.5,11.4,21.1,3,31,0.74,0.0
1983-08-01,1983,08,23.5,13.3,0.0,24.0,214.5,10.2,18.4,3,31,0.77,0.0
1983-09-01,1983,09,18.0,11.1,0.0,59.4,92.4,6.9,14.55,4,30,0.62,0.0
1983-10-01,1983,10,14.3,7.7,1.0,53.0,119.7,6.6000000000000005,11.0,4,31,0.86,0.03
1983-11-01,1983,11,10.4,5.2,6.0,42.6,44.3,5.2,7.800000000000001,4,30,1.0,0.2
1983-12-01,1983,12,8.7,3.2,8.0,49.8,62.9,5.499999999999999,5.949999999999999,1,31,1.72,0.26
1984-01-01,1984,01,7.5,1.5,7.0,81.5,86.1,6.0,4.5,1,31,4.0,0.23
1984-02-01,1984,02,6.4,1.0,7.0,35.4,66.0,5.4,3.7,1,29,5.4,0.24
1984-03-01,1984,03,8.2,2.4,1.0,50.3,48.8,5.799999999999999,5.3,2,31,2.42,0.03
1984-04-01,1984,04,13.9,3.4,5.0,1.6,236.8,10.5,8.65,2,30,3.09,0.17
1984-05-01,1984,05,14.5,6.0,0.0,72.0,143.4,8.5,10.25,2,31,1.42,0.0
1984-06-01,1984,06,20.8,10.8,0.0,30.0,244.3,10.0,15.8,3,30,0.93,0.0
1984-07-01,1984,07,23.9,12.2,0.0,13.6,249.4,11.7,18.049999999999997,3,31,0.96,0.0
1984-08-01,1984,08,23.6,13.6,0.0,32.7,199.8,10.000000000000002,18.6,3,31,0.74,0.0
1984-09-01,1984,09,17.9,11.2,0.0,91.1,99.6,6.699999999999999,14.549999999999999,4,30,0.6,0.0
1984-10-01,1984,10,15.0,8.6,1.0,54.4,88.6,6.4,11.8,4,31,0.74,0.03
1984-11-01,1984,11,11.3,6.0,0.0,101.6,53.8,5.300000000000001,8.65,4,30,0.88,0.0
1984-12-01,1984,12,8.3,2.7,8.0,44.5,57.6,5.6000000000000005,5.5,1,31,2.07,0.26
1985-01-01,1985,01,3.9,-1.9,22.0,44.4,51.1,5.8,1.0,1,31,-3.05,0.71
1985-02-01,1985,02,5.5,-0.8,15.0,34.7,78.0,6.3,2.35,1,28,-7.87,0.54
1985-03-01,1985,03,8.9,1.4,10.0,36.7,112.4,7.5,5.15,2,31,5.36,0.32
1985-04-01,1985,04,13.1,5.1,3.0,32.7,138.3,8.0,9.1,2,30,1.57,0.1
1985-05-01,1985,05,15.7,7.3,0.0,80.5,178.3,8.399999999999999,11.5,2,31,1.15,0.0
1985-06-01,1985,06,17.5,9.0,0.0,122.5,165.0,8.5,13.25,3,30,0.94,0.0
1985-07-01,1985,07,21.6,12.7,0.0,45.8,216.0,8.900000000000002,17.15,3,31,0.7,0.0
1985-08-01,1985,08,19.0,12.1,0.0,67.0,164.9,6.9,15.55,3,31,0.57,0.0
1985-09-01,1985,09,19.4,11.2,0.0,19.4,143.3,8.2,15.299999999999999,4,30,0.73,0.0
1985-10-01,1985,10,14.5,7.9,0.0,29.1,100.8,6.6,11.2,4,31,0.84,0.0
1985-11-01,1985,11,7.4,1.7,10.0,41.1,86.1,5.7,4.55,4,30,3.35,0.33
1985-12-01,1985,12,9.4,5.1,5.0,108.1,44.2,4.300000000000001,7.25,1,31,0.84,0.16
1986-01-01,1986,01,6.7,1.1,9.0,67.3,76.4,5.6,3.9000000000000004,1,31,5.09,0.29
1986-02-01,1986,02,1.0,-4.1,24.0,7.3,71.2,5.1,-1.5499999999999998,1,28,-1.24,0.86
1986-03-01,1986,03,9.2,2.1,4.0,58.0,127.3,7.1,5.6499999999999995,2,31,3.38,0.13
1986-04-01,1986,04,10.2,3.1,2.0,70.4,139.6,7.1,6.6499999999999995,2,30,2.29,0.07
1986-05-01,1986,05,15.7,8.0,0.0,70.7,205.6,7.699999999999999,11.85,2,31,0.96,0.0
1986-06-01,1986,06,20.6,10.5,0.0,22.3,222.7,10.100000000000001,15.55,3,30,0.96,0.0
1986-07-01,1986,07,21.5,12.8,0.0,37.1,201.2,8.7,17.15,3,31,0.68,0.0
1986-08-01,1986,08,18.4,11.0,0.0,114.3,147.0,7.399999999999999,14.7,3,31,0.67,0.0
1986-09-01,1986,09,16.6,7.5,0.0,39.0,171.6,9.100000000000001,12.05,4,30,1.21,0.0
1986-10-01,1986,10,15.3,7.8,0.0,75.1,119.7,7.500000000000001,11.55,4,31,0.96,0.0
1986-11-01,1986,11,11.4,5.4,0.0,78.4,77.9,6.0,8.4,4,30,1.11,0.0
1986-12-01,1986,12,9.2,3.8,1.0,64.2,64.8,5.3999999999999995,6.5,1,31,1.42,0.03
1987-01-01,1987,01,3.0,-1.4,20.0,9.9,68.8,4.4,0.8,1,31,-3.14,0.65
1987-02-01,1987,02,7.1,1.0,13.0,34.0,67.8,6.1,4.05,1,28,6.1,0.46
1987-03-01,1987,03,8.2,1.5,13.0,53.9,111.6,6.699999999999999,4.85,2,31,4.47,0.42
1987-04-01,1987,04,15.2,6.6,0.0,51.4,158.7,8.6,10.899999999999999,2,30,1.3,0.0
1987-05-01,1987,05,15.2,6.5,0.0,48.7,168.7,8.7,10.85,2,31,1.34,0.0
1987-06-01,1987,06,17.8,10.4,0.0,86.0,129.3,7.4,14.100000000000001,3,30,0.71,0.0
1987-07-01,1987,07,21.2,12.7,0.0,29.3,179.4,8.5,16.95,3,31,0.67,0.0
1987-08-01,1987,08,21.0,12.5,0.0,34.0,158.2,8.5,16.75,3,31,0.68,0.0
1987-09-01,1987,09,18.6,10.9,0.0,25.4,132.3,7.700000000000001,14.75,4,30,0.71,0.0
1987-10-01,1987,10,14.0,6.7,1.0,138.8,109.5,7.3,10.35,4,31,1.09,0.03
1987-11-01,1987,11,9.0,4.3,2.0,58.2,43.9,4.7,6.65,4,30,1.09,0.07
1987-12-01,1987,12,8.0,3.7,7.0,26.0,42.9,4.3,5.85,1,31,1.16,0.23
1988-01-01,1988,01,8.1,3.3,4.0,100.0,47.7,4.8,5.699999999999999,1,31,1.45,0.13
1988-02-01,1988,02,8.1,2.3,5.0,33.8,103.7,5.8,5.199999999999999,1,29,2.52,0.17
1988-03-01,1988,03,10.2,3.8,4.0,59.1,85.2,6.3999999999999995,7.0,2,31,1.68,0.13
1988-04-01,1988,04,12.6,4.6,3.0,30.2,132.0,8.0,8.6,2,30,1.74,0.1
1988-05-01,1988,05,17.1,7.8,0.0,32.0,178.1,9.3,12.450000000000001,2,31,1.19,0.0
1988-06-01,1988,06,18.7,10.3,0.0,59.6,142.3,8.399999999999999,14.5,3,30,0.82,0.0
1988-07-01,1988,07,18.9,11.6,0.0,96.5,138.8,7.299999999999999,15.25,3,31,0.63,0.0
1988-08-01,1988,08,20.4,11.9,0.0,38.8,178.8,8.499999999999998,16.15,3,31,0.71,0.0
1988-09-01,1988,09,17.9,10.4,0.0,39.6,136.9,7.499999999999998,14.149999999999999,4,30,0.72,0.0
1988-10-01,1988,10,14.5,8.0,2.0,38.6,120.0,6.5,11.25,4,31,0.81,0.06
1988-11-01,1988,11,9.1,1.6,15.0,29.5,91.4,7.5,5.35,4,30,4.69,0.5
1988-12-01,1988,12,10.1,5.4,0.0,13.4,46.7,4.699999999999999,7.75,1,31,0.87,0.0
1989-01-01,1989,01,9.1,3.6,5.0,33.4,68.2,5.5,6.35,1,31,1.53,0.16
1989-02-01,1989,02,9.9,3.0,4.0,55.1,107.0,6.9,6.45,1,28,2.3,0.14
1989-03-01,1989,03,12.0,4.6,1.0,47.0,100.9,7.4,8.3,2,31,1.61,0.03
1989-04-01,1989,04,11.0,3.6,1.0,63.8,133.9,7.4,7.3,2,30,2.06,0.03
1989-05-01,1989,05,19.7,8.6,0.0,29.2,300.8,11.1,14.149999999999999,2,31,1.29,0.0
1989-06-01,1989,06,20.8,10.5,0.0,45.9,244.4,10.3,15.65,3,30,0.98,0.0
1989-07-01,1989,07,24.9,14.0,0.0,29.4,280.4,10.899999999999999,19.45,3,31,0.78,0.0
1989-08-01,1989,08,23.4,12.4,0.0,43.3,269.5,10.999999999999998,17.9,3,31,0.89,0.0
1989-09-01,1989,09,19.9,11.9,0.0,23.8,141.6,7.999999999999998,15.899999999999999,4,30,0.67,0.0
1989-10-01,1989,10,15.9,8.9,0.0,53.9,90.8,7.0,12.4,4,31,0.79,0.0
1989-11-01,1989,11,9.8,3.2,7.0,32.5,104.1,6.6000000000000005,6.5,4,30,2.06,0.23
1989-12-01,1989,12,8.2,3.3,4.0,141.5,26.5,4.8999999999999995,5.75,1,31,1.48,0.13
1990-01-01,1990,01,10.0,4.5,1.0,75.0,58.3,5.5,7.25,1,31,1.22,0.03
1990-02-01,1990,02,11.3,5.3,0.0,94.2,95.7,6.000000000000001,8.3,1,28,1.13,0.0
1990-03-01,1990,03,12.7,5.0,2.0,18.4,144.1,7.699999999999999,8.85,2,31,1.54,0.06
1990-04-01,1990,04,13.7,3.3,5.0,20.4,234.4,10.399999999999999,8.5,2,30,3.15,0.17
1990-05-01,1990,05,19.2,7.8,0.0,8.7,285.0,11.399999999999999,13.5,2,31,1.46,0.0
1990-06-01,1990,06,18.2,10.7,0.0,48.8,121.1,7.5,14.45,3,30,0.7,0.0
1990-07-01,1990,07,23.8,12.2,0.0,17.7,268.5,11.600000000000001,18.0,3,31,0.95,0.0
1990-08-01,1990,08,24.7,14.0,0.0,26.5,236.6,10.7,19.35,3,31,0.76,0.0
1990-09-01,1990,09,18.7,9.4,0.0,41.1,164.7,9.299999999999999,14.05,4,30,0.99,0.0
1990-10-01,1990,10,15.8,9.3,0.0,45.9,124.4,6.5,12.55,4,31,0.7,0.0
1990-11-01,1990,11,9.8,4.3,1.0,20.0,83.7,5.500000000000001,7.050000000000001,4,30,1.28,0.03
1990-12-01,1990,12,6.9,1.7,10.0,56.3,58.8,5.2,4.3,1,31,3.06,0.32
1991-01-01,1991,01,6.4,1.2,8.0,60.9,66.9,5.2,3.8000000000000003,1,31,4.33,0.26
1991-02-01,1991,02,4.7,-1.6,18.0,20.5,60.0,6.300000000000001,1.55,1,28,-3.94,0.64
1991-03-01,1991,03,11.5,5.1,2.0,46.1,87.2,6.4,8.3,2,31,1.25,0.06
1991-04-01,1991,04,12.2,4.6,1.0,56.3,156.6,7.6,8.399999999999999,2,30,1.65,0.03
1991-05-01,1991,05,15.3,7.4,0.0,8.6,142.9,7.9,11.350000000000001,2,31,1.07,0.0
1991-06-01,1991,06,16.8,9.0,0.0,74.8,150.0,7.800000000000001,12.9,3,30,0.87,0.0
1991-07-01,1991,07,22.2,13.7,0.0,92.8,217.3,8.5,17.95,3,31,0.62,0.0
1991-08-01,1991,08,23.2,13.3,0.0,11.6,241.4,9.899999999999999,18.25,3,31,0.74,0.0
1991-09-01,1991,09,20.2,10.6,0.0,42.9,165.4,9.6,15.399999999999999,4,30,0.91,0.0
1991-10-01,1991,10,13.4,7.3,0.0,34.2,79.4,6.1000000000000005,10.35,4,31,0.84,0.0
1991-11-01,1991,11,9.9,4.5,2.0,62.2,57.4,5.4,7.2,4,30,1.2,0.07
1991-12-01,1991,12,7.0,1.6,11.0,15.9,58.4,5.4,4.3,1,31,3.38,0.35
1992-01-01,1992,01,5.9,1.5,12.0,30.4,46.8,4.4,3.7,1,31,2.93,0.39
1992-02-01,1992,02,8.9,2.1,8.0,22.0,67.3,6.800000000000001,5.5,1,29,3.24,0.28
1992-03-01,1992,03,11.0,4.8,1.0,47.7,73.3,6.2,7.9,2,31,1.29,0.03
1992-04-01,1992,04,13.2,5.6,2.0,57.7,139.2,7.6,9.399999999999999,2,30,1.36,0.07
1992-05-01,1992,05,19.7,9.1,0.0,62.2,262.7,10.6,14.399999999999999,2,31,1.16,0.0
1992-06-01,1992,06,21.4,11.7,0.0,43.4,212.2,9.7,16.549999999999997,3,30,0.83,0.0
1992-07-01,1992,07,21.1,13.5,0.0,70.1,164.0,7.600000000000001,17.3,3,31,0.56,0.0
1992-08-01,1992,08,20.3,12.8,0.0,108.9,173.6,7.5,16.55,3,31,0.59,0.0
1992-09-01,1992,09,17.6,10.8,0.0,106.9,120.2,6.800000000000001,14.200000000000001,4,30,0.63,0.0
1992-10-01,1992,10,11.2,5.2,2.0,75.7,101.3,5.999999999999999,8.2,4,31,1.15,0.06
1992-11-01,1992,11,10.9,4.7,0.0,119.9,61.5,6.2,7.800000000000001,4,30,1.32,0.0
1992-12-01,1992,12,6.4,1.3,11.0,50.7,47.2,5.1000000000000005,3.85,1,31,3.92,0.35
1993-01-01,1993,01,9.6,3.5,5.0,82.4,38.0,6.1,6.55,1,31,1.74,0.16
1993-02-01,1993,02,7.1,2.4,4.0,7.1,54.7,4.699999999999999,4.75,1,28,1.96,0.14
1993-03-01,1993,03,11.0,3.9,3.0,32.7,135.0,7.1,7.45,2,31,1.82,0.1
1993-04-01,1993,04,13.2,6.6,0.0,69.2,111.9,6.6,9.899999999999999,2,30,1.0,0.0
1993-05-01,1993,05,16.6,8.0,0.0,56.6,196.7,8.600000000000001,12.3,2,31,1.08,0.0
1993-06-01,1993,06,20.7,11.5,0.0,40.1,231.4,9.2,16.1,3,30,0.8,0.0
1993-07-01,1993,07,20.8,12.3,0.0,51.3,190.0,8.5,16.55,3,31,0.69,0.0
1993-08-01,1993,08,20.5,11.1,0.0,26.7,238.3,9.4,15.8,3,31,0.85,0.0
1993-09-01,1993,09,16.7,9.3,0.0,96.1,107.7,7.399999999999999,13.0,4,30,0.8,0.0
1993-10-01,1993,10,11.9,6.0,3.0,112.4,120.0,5.9,8.95,4,31,0.98,0.1
1993-11-01,1993,11,8.0,2.6,8.0,51.0,76.3,5.4,5.3,4,30,2.08,0.27
1993-12-01,1993,12,8.7,3.4,4.0,98.0,55.0,5.299999999999999,6.05,1,31,1.56,0.13
1994-01-01,1994,01,8.5,3.3,2.0,82.2,87.0,5.2,5.9,1,31,1.58,0.06
1994-02-01,1994,02,6.7,1.3,8.0,62.4,77.6,5.4,4.0,1,28,4.15,0.29
1994-03-01,1994,03,11.7,5.3,0.0,41.9,127.6,6.3999999999999995,8.5,2,31,1.21,0.0
1994-04-01,1994,04,12.5,5.1,0.0,52.0,177.7,7.4,8.8,2,30,1.45,0.0
1994-05-01,1994,05,15.3,7.6,0.0,84.5,162.1,7.700000000000001,11.45,2,31,1.01,0.0
1994-06-01,1994,06,20.6,11.0,0.0,13.5,254.9,9.600000000000001,15.8,3,30,0.87,0.0
1994-07-01,1994,07,24.8,13.8,0.0,54.2,248.3,11.0,19.3,3,31,0.8,0.0
1994-08-01,1994,08,21.1,13.0,0.0,52.5,191.8,8.100000000000001,17.05,3,31,0.62,0.0
1994-09-01,1994,09,16.6,10.4,0.0,62.6,113.1,6.200000000000001,13.5,4,30,0.6,0.0
1994-10-01,1994,10,14.1,6.9,0.0,67.4,137.5,7.199999999999999,10.5,4,31,1.04,0.0
1994-11-01,1994,11,12.7,8.4,0.0,55.7,46.7,4.299999999999999,10.55,4,30,0.51,0.0
1994-12-01,1994,12,9.6,3.9,5.0,74.6,68.2,5.699999999999999,6.75,1,31,1.46,0.16
1995-01-01,1995,01,8.5,2.2,7.0,116.3,61.8,6.3,5.35,1,31,2.86,0.23
1995-02-01,1995,02,10.4,4.4,1.0,66.0,74.9,6.0,7.4,1,28,1.36,0.04
1995-03-01,1995,03,10.5,2.0,6.0,49.3,198.7,8.5,6.25,2,31,4.25,0.19
1995-04-01,1995,04,14.3,5.4,3.0,18.9,190.1,8.9,9.850000000000001,2,30,1.65,0.1
1995-05-01,1995,05,17.8,7.8,0.0,54.1,233.5,10.0,12.8,2,31,1.28,0.0
1995-06-01,1995,06,20.0,10.4,0.0,6.6,194.4,9.6,15.2,3,30,0.92,0.0
1995-07-01,1995,07,25.1,13.9,0.0,37.8,247.6,11.200000000000001,19.5,3,31,0.81,0.0
1995-08-01,1995,08,26.4,13.9,0.0,4.4,285.1,12.499999999999998,20.15,3,31,0.9,0.0
1995-09-01,1995,09,18.3,10.3,0.0,98.8,135.3,8.0,14.3,4,30,0.78,0.0
1995-10-01,1995,10,17.3,10.3,0.0,33.2,139.9,7.0,13.8,4,31,0.68,0.0
1995-11-01,1995,11,11.3,5.2,5.0,98.2,78.1,6.1000000000000005,8.25,4,30,1.17,0.17
1995-12-01,1995,12,4.6,0.2,15.0,99.8,40.9,4.3999999999999995,2.4,1,31,22.0,0.48
1996-01-01,1996,01,6.6,3.1,7.0,35.5,29.3,3.4999999999999996,4.85,1,31,1.13,0.23
1996-02-01,1996,02,6.2,-0.1,17.0,60.8,103.4,6.3,3.0500000000000003,1,29,-63.0,0.59
1996-03-01,1996,03,8.4,1.8,9.0,27.1,76.4,6.6000000000000005,5.1000000000000005,2,31,3.67,0.29
1996-04-01,1996,04,13.8,4.8,5.0,49.3,148.3,9.0,9.3,2,30,1.88,0.17
1996-05-01,1996,05,14.1,5.6,1.0,35.7,185.7,8.5,9.85,2,31,1.52,0.03
1996-06-01,1996,06,21.2,10.2,0.0,23.7,290.7,11.0,15.7,3,30,1.08,0.0
1996-07-01,1996,07,23.3,12.7,0.0,25.5,256.6,10.600000000000001,18.0,3,31,0.83,0.0
1996-08-01,1996,08,22.4,12.5,0.0,53.1,211.6,9.899999999999999,17.45,3,31,0.79,0.0
1996-09-01,1996,09,18.4,10.3,0.0,16.1,125.3,8.099999999999998,14.35,4,30,0.79,0.0
1996-10-01,1996,10,15.8,8.6,0.0,33.0,130.8,7.200000000000001,12.2,4,31,0.84,0.0
1996-11-01,1996,11,9.6,2.9,10.0,81.6,101.0,6.699999999999999,6.25,4,30,2.31,0.33
1996-12-01,1996,12,5.5,0.9,13.0,16.2,55.5,4.6,3.2,1,31,5.11,0.42
1997-01-01,1997,01,5.1,-0.2,16.0,11.9,51.4,5.3,2.4499999999999997,1,31,-26.5,0.52
1997-02-01,1997,02,10.4,4.2,3.0,76.5,64.2,6.2,7.300000000000001,1,28,1.48,0.11
1997-03-01,1997,03,13.3,5.5,0.0,7.2,150.2,7.800000000000001,9.4,2,31,1.42,0.0
1997-04-01,1997,04,14.5,4.9,2.0,17.5,189.9,9.6,9.7,2,30,1.96,0.07
1997-05-01,1997,05,17.4,7.4,1.0,61.2,261.4,9.999999999999998,12.399999999999999,2,31,1.35,0.03
1997-06-01,1997,06,18.9,11.3,0.0,66.7,137.1,7.599999999999998,15.1,3,30,0.67,0.0
1997-07-01,1997,07,22.8,12.9,0.0,25.4,231.7,9.9,17.85,3,31,0.77,0.0
1997-08-01,1997,08,24.9,15.7,0.0,104.2,172.0,9.2,20.299999999999997,3,31,0.59,0.0
1997-09-01,1997,09,19.7,10.7,0.0,18.5,169.7,9.0,15.2,4,30,0.84,0.0
1997-10-01,1997,10,14.9,6.6,6.0,57.2,153.8,8.3,10.75,4,31,1.26,0.19
1997-11-01,1997,11,11.7,6.1,1.0,94.6,47.1,5.6,8.899999999999999,4,30,0.92,0.03
1997-12-01,1997,12,9.0,3.6,6.0,58.7,55.7,5.4,6.3,1,31,1.5,0.19
1998-01-01,1998,01,8.3,2.9,9.0,60.0,64.0,5.4,5.6000000000000005,1,31,1.86,0.29
1998-02-01,1998,02,11.5,4.1,4.0,8.7,113.0,7.4,7.8,1,28,1.8,0.14
1998-03-01,1998,03,11.8,5.4,1.0,57.4,77.5,6.4,8.600000000000001,2,31,1.19,0.03
1998-04-01,1998,04,11.9,5.1,1.0,107.7,105.8,6.800000000000001,8.5,2,30,1.33,0.03
1998-05-01,1998,05,18.7,9.1,0.0,20.9,199.8,9.6,13.899999999999999,2,31,1.05,0.0
1998-06-01,1998,06,19.1,11.5,0.0,75.9,114.0,7.600000000000001,15.3,3,30,0.66,0.0
1998-07-01,1998,07,21.0,12.4,0.0,29.5,157.0,8.6,16.7,3,31,0.69,0.0
1998-08-01,1998,08,22.4,11.9,0.0,26.8,225.0,10.499999999999998,17.15,3,31,0.88,0.0
1998-09-01,1998,09,19.6,11.8,0.0,119.4,133.8,7.800000000000001,15.700000000000001,4,30,0.66,0.0
1998-10-01,1998,10,14.4,8.2,0.0,116.4,94.5,6.200000000000001,11.3,4,31,0.76,0.0
1998-11-01,1998,11,9.3,2.2,7.0,69.9,66.3,7.1000000000000005,5.75,4,30,3.23,0.23
1998-12-01,1998,12,9.4,3.2,8.0,72.7,38.1,6.2,6.300000000000001,1,31,1.94,0.26
